image_id,labels,transcriptions
411,Misogyny,"പഠിക്കുന്നതിനിടയിൽ വല്ലതും തിന്നാമെന്ന് കരുതി ഹോസ്റ്റലിലെ സ്റ്റഡി ഹോളിൽ നിന്ന് 
റൂമിലെത്തിയപ്പോൾ, റൂം മേറ്റ് പൂച്ചയ്ക്ക് കാരറ്റ് കൊടുക്കുന്നത് കണ്ട *ഞാൻ "
153,Not Misogyny,"ഫിസിക്സ് പരീക്ഷ മാറ്റി നടത്തുമെന്ന് അറിഞ്ഞ എല്ലാത്തിനും ഉത്തരം  എഴുതിയ പഠിപ്പി 
തുണ്ട് വെച്ച്, ജയിക്കാനുള്ള മാർക്ക് ഒപ്പിച്ചവൻ 
ഒന്നും പഠിക്കാതെ പോയവൻ 
എടുത്ത തുണ്ട് ഒന്ന് പോലും വരാത്തവൻ"
387,Not Misogyny,"www
Anju jr
TODAY
Hi Chetta
01:02 PM
Athey
01:02 PM
enik ariyamayrunnu kuttikk enne İstamanenn
01:03 PM
entayalum kaathirunnath veruthe aayilla
01:03 PM
enikkum istamanu
01:03 PM
https://www.instagram.com /p/B80ezrXFy-h/?igshid=
17ki4rfn78t4k
01:03 PM
ee link onn like cheyyane
01:04 PM
ente friendinte oru competition
aanu
01:04 PM
Type a message
*ചാടിക്കേറിരി അയച്ച ചങ്ക്
Abin A Kottarakkara"
162,Not Misogyny,"ആദ്യമായി ഗൾഫിൽ വന്ന ഫ്രീക്കൻ കൊണ്ട് വന്ന അമ്മാവൻ എനിക്കിപ്പോൾ എന്റെ വീട്ടിൽ പോണം 
മോനെ നീ ഒരു മൂന്നാലു മാസം നിൽക്കു 4 മാസം കഴിഞ്ഞപ്പോൾ ഒരു 10 കൊല്ലം കൂടി പ്രവാസി ആവട്ടെ മാമാ സഭാഷ്  "
927,Not Misogyny,"രണ്ടുദിവസം കൊണ്ട് കേരളത്തിൽ നിന്ന് മാത്രം 18+ കോടി നേടി
ചുരുക്കിപറഞ്ഞാൽ ഈ വീക്കെൻഡ് കഴിയുന്നതോടെ 50 കോടി നേടും"
668,Misogyny,ആദ്യ രാത്രിയിലെ കളി INPUT - പൂറിൽ അണ്ടി പയ്യെ ഇഞ്ചിഞ്ചായി തള്ളി മുഴുവൻ അകത്ത് കയറ്റി PROCESS - ഇടുപ്പിൽ പിടിച്ചോണ്ട് മിനുട്ടുകളോളം വലിച്ചടിക്കാൻ തുടങ്ങി OUTPUT = അവസാനം പാൽ അവളുടെ തുടയിലും പൂറിന് ചുറ്റും വയറ്റിലും ചീറ്റിച്ചു
603,Misogyny,ഇതുപോലുള്ള വയറും കാണിച്ച് ഭർത്താവിന്റേം കൂടെയുള്ള പടങ്ങൾ പോസ്റ്റ് ചെയ്യുന്ന ഒരു ടീച്ചറോ ആന്റിയോട് നമുക്ക്ണ്ടെങ്കിൽ പിന്നെ കുണ്ണക്ക് സ്റ്റ് കാണില്ല
41,Misogyny,സിനിമയിലെ അച്ചായത്തി....  ഇടവകയിലെ അച്ചായത്തി...
833,Not Misogyny,"TMM
ഇതാ നിങ്ങളുടെ പ്രതിഫലം. മുഴുവനും ഉണ്ട്.
ലക്ഷ്മിപ്രിയ,
കാശ് മിത്രം തരും...
AJK TROLLS
Martin Joseph Koottummel.
മലയാളം"
837,Not Misogyny,"PK Sasi
എറണാംകുളത്ത് രവീന്ദ്രൻ ഡോക്ടറുടെ മകന്റെ വിവാഹ സൽക്കാര ചടങ്ങിനിടയിൽ ദിലീപും കാവ്യയുമൊത്ത്...
TM
സഖാവെ. ഇത് ശരിയല്ല. ഡിലീറ്റ് ചെയ്യൂ അന്തം
കൂടെയുള്ള സഖാവ് പിന്നെ വലിയ സ്ത്രി സംരക്ഷകൻ
ആണല്ലോ
TMM
കളഞ്ഞിട്ട് പോലെ ..പ"
684,Misogyny,കണ്ടിട്ട് പെണ്ണ് ഇല്ല ഐക്സിബിൾ ആണല്ലോ V ആ പൊസിഷനിൽ തന്നെ നിർത്തി ആ കന്തു ചപ്പി വലിക്കാൻ ആഗ്രഹിക്കുന്നവരാണ് നമ്മളെല്ലാം
938,Not Misogyny,"ഒരു പൂർവവിദ്യാർത്ഥി സംഗമം !!
*ഉഴപ്പൻ
ഗൾഫിൽ പോയി പൈസ ഉണ്ടാക്കിയ ഉഴപ്പൻന്റെ മാസ് ഇൻട്രോ... കണ്ട...
അവനെ പണ്ട് തേച്ച ഇപ്പോഴും ജോലി കിട്ടാത്ത പഠിപ്പി
കാമുകി
ഒരിക്കലും നന്നാവില്ല എന്നുപറഞ്ഞ
ഉഴപ്പൻന്റെ ചങ്ക്
കണക്ക് സാർ
P. T. സാർ"
655,Misogyny,കഴിഞ്ഞ കുറച്ച് നാളായി നിങ്ങളെ കൊണ്ട് ഏറ്റവും കൂടുതൽ വാ അടിപ്പിച്ച നടി ആരാണെന്ന ചോദ്യത്തിനുള്ള ഉത്തരം ഈ എട്ടുപേരിൽ ആരെങ്കിലും ഒരാളായിരിക്കു
916,Not Misogyny,"കേരളത്തിൽ തമിഴ് പടത്തിന്റെ വീക്കെൻഡ് റെക്കോർഡ്
ജെയ്ലർ - 25. 60 കോടി

elewa
കോടി 24.85 8.0951"
8,Misogyny,"ചേട്ടാ നമ്മുടെ മോന് അച്ചു ന്ന്
പേരിടാം.
അത് നിന്റെ കൊന് ഇഷ്ടപ്പെടുമ്പോ"
649,Misogyny,എല്ലാ നാട്ടിലും കാണും പിള്ളേരുടെ കടി ഇളക്കാൻ ഇതുപോലൊരു ആന്റി
191,Not Misogyny,"കോളേജിലെ രണ്ട് ബാച്ച് തമ്മിലുള്ള വഴക്ക് ഒത്തു തീർപ് ആക്കിയ ശേഷം..  ഇനി അങ്ങോട്ടും ഇങ്ങോട്ടും പ്രശ്നം ഒന്നും 
ഇല്ലാ എല്ലാരും കൈകൊടുത്തിട്ട് പോയാട്ട് ഏതോ ഒരു കുരിപ്പ് ഇനി വല്ല പ്രശ്നം ഉണ്ടാക്കിയാൽ എല്ലാത്തിനെയും ക്ലാസ്സിൽ കയറി അടിച്ചിരിക്കും."
890,Not Misogyny,"ലോകേഷിന്റെ കരിയറിൽ മാത്രമല്ല തമിഴ് സിനിമയിൽ തന്നെ ഇത്രയും ഹൈ വോൾട്ടേജ് ആയ ഒരു സിൻ .
ഈ അടുത്തൊന്നും വേറെ കണ്ടിട്ടുണ്ടാവില്ല |"
78,Misogyny,"ഹണി റോസിനെ ഇപ്പോ ആർക്കും വേണ്ട
ഹണിയെ വെല്ലു വിളിച്ച് അന്ന"
482,Misogyny,*ഞാൻ  പണ്ട് ക്ലാസ്സിൽ പോയി പഠിക്കുമ്പോൾ പേന മനപൂർവം താഴെയിട്ട് ആണ്പിള്ളേരെ ചാൽ കാണിച്ചു കൊതിപ്പിക്കുന്നത് ഓർമ്മയുണ്ടോ ? ചങ്കത്തി*  മറക്കാൻ പറ്റോ ?
25,Misogyny,നിലവിലുള്ള സിരിയൽ നടികളിൽ മികച്ച ചരക്ക്
1,Misogyny,കല്യാണത്തിന് ഭാര്യക്ക് കിട്ടിയ ഗിഫ്റ്റിൽ പകുതിയും തേപ്പ് പെട്ടി കണ്ട..... * ഭർത്താവ്
351,Not Misogyny,"
അണ്ണാൻ
"
730,Misogyny,അവൾ ആരാണെന്ന് മനസിലാക്കാൻ അവളുടെ വട തന്നെ ധാരാളം ആയിരുന്നു
286,Not Misogyny,"ചെറുപ്പത്തിൽ സ്കൂളിൽ പഠിക്കുമ്പോൾ ഡെസ്കിന്റെ അടിയിൽ മാന്തിയിട്ട് ബാർബർഷോപ്പിൽ നിന്നും മുടി വെട്ടുമ്പോൾ ഉണ്ടാകുന്ന ശബ്ദം ആസ്വദിക്കുന്ന
ഞാനും
ചങ്കും
"
304,Not Misogyny,"| ലിസി ആശുപത്രിയിൽ രോഗാവസ്ഥയിൽ കിടന്ന 16 ദിവസവും ഡോക്ടർ ജോ ജോസഫിനോട് എന്റെ രോഗവിവരങ്ങൾ അന്വേഷിച്ച
മുൻമന്ത്രി കെ.ബാബുവിന്
സ്നേഹം നിറഞ്ഞ
നന്ദി
ഫ്രാൻസിസ് മാഞ്ഞുരാൻ, വൈറ്റില
മാസ്റ്റേഴ്സ്കെ.ബാബു*"
400,Not Misogyny,"പഴശ്ശിരാജയുടെ സുഹൃത്ത് ആരെന്ന ചോദ്യത്തിന് ടിപ്പു സുൽത്താൻ എന്ന് എഴുതിയവനെ ടീച്ചർ തല്ലുന്നത് കണ്ട..
FOXENTE KIDUVE
ഞാൻ TMM
മനോജ്.കെ.ജയൻ എന്ന് എഴുതി കൊടുത്ത"
168,Not Misogyny,"കാമുകൻ നമുക്ക് പെട്ടെന്ന് കെട്ടാം... വീട്ടിൽ വന്ന് പെണ്ണ് ചോദിക്കട്ടെ...? കാമുകി പൂമരം“ എന്നാണോ റിലീസ് അന്നു
നമ്മുടെ കല്യാണം. കാമുകൻ* കിടിലൻ തേപ്പ്..!!"
985,Not Misogyny,"ലോകകപ്പ് യോഗ്യത ബ്രസീലിനെ തകർത്തെറിഞ്ഞ് ഉറുഗ്വേ VS ബോൾ അത് പിന്നെ, ഇത് AZ ടീം ആയതുകൊണ്ടാണ്"
839,Not Misogyny,"മീനവിയൽ നോർത്തിൽ
* ജവാൻ
കലക്കി മോനേ സുർ പടം
- ഇത് വിജയുടെ പടങ്ങളുടെ മാഷപ്പ് ആണ്
അയിന് ഞങ്ങൾ അവന്റെ പടങ്ങൾ ഒന്നും കണ്ടിട്ടില്ലല്ലോ.
Dmeme"
829,Not Misogyny,"
കേരളത്തിലും ഐഎസ് ഗ്രൂപ്പ് രൂപീകരിക്കാൻ ശ്രമം നീക്കം പൊളിച്ച് എൻ ഐ എ
നബീൽ കസ്റ്റഡിയിൽ

ഏതേലും തിവ്രവാദിയെ പിടിച്ചാൽ ആ വാർത്തയുടെ
കമന്റ് ബോക്സിൽ കുറേയാളുകൾ...

ഇലക്ഷൻ വരുന്നൂ... എവിടെയോ ഇലക്ഷൻ വരുന്നു."
988,Not Misogyny,അടുത്ത് ഒരാൾ യൂറോയിൽ രണ്ട് ഗോൾ അടിക്കുമ്പോ ബോൾ TMM ഞാൻ ഇവിടെ മിനിമം ഫസ്റ്റ് ഹാഫിൽ തന്നെ രണ്ടും അടിക്ക
415,Misogyny,സ്പോർട്സിനു എന്നെ വിളിക്കാൻ വന്ന ചങ്കത്തി എടി ഗ്രൗണ്ടിലേക്ക് വാ റിലേ തുടങ്ങി എനിക്ക് വയ്യ നീ പൊക്കോ  ഇവിടെ പുഷ്അപ് ചെയ്യാണെന്ന് അറിഞ്ഞില്ല സോറി
873,Not Misogyny,"
ക്രിസ്ത്യൻ സഹോദരങ്ങൾക്ക് ഇവൻ സണ്ണി (Sunny) ഹൈന്ദവർക്ക് ഇവൻ എസ് ഉണ്ണി ( S.Unny ) മുസ്ലിം സഹോദരങ്ങൾക്ക് ഇവൻ സുന്നി ( Sunny )"
98,Misogyny,"ഏതേലും പെൺകൊച്ച് ലെഗ്ഗിൻസ് ഇട്ടാലോ നേരം വൈകി വീട്ടിൽ എത്തുന്നത് കണ്ടാലോ... 
 നാട്ടുകാരൻ മൈ %%  അവൾ അത്ര വെടിപ്പല്ലാ...."
587,Misogyny,ഇതുപോലൊരു ഐറ്റം യോഗയെന്നും പറഞ്ഞ് വന്നുനിന്നാൽ പിന്നെ എപ്പോ കുണ്ണ പാന്റും കീറി പുറത്തു ചാടി എന്ന് ചോദിച്ചാൽ മതി 
407,Not Misogyny,"വീട്ടിൽ ഈച്ചശല്യം ഉണ്ടെന്ന് പറഞ്ഞപ്പോൾ, കാർപോർച്ചിൽ കിടന്ന കാറിന്റെ ഡോർ തുറന്ന് അഞ്ചാറ് ലഡു വെച്ച് ഈച്ചകളെ കാറിനുള്ളിൽ കയറ്റി അടുത്ത ജങ്ഷനിൽ കൊണ്ടോയി തുറന്നു വിട്ടിട്ടു വരുന്ന മകനെ കാണുന്ന"
712,Misogyny,ചാന്ദിനി എന്നാ കാമ കുതിരയെ ഏറ്റവും നന്നായി ഇപ്പൊ ഉപയോഗിച്ച് കൊണ്ടിരിക്കുന്നത് കന്നഡ കാരാണ്
309,Not Misogyny,"കർണ്ണാടക ഇലക്ഷൻ റിസൾട്ട് കാണുന്നു..
മോദിജി
13
ചാക്ക് എടുക്കട്ടേ അമിട്ജി
അമിട്ജി *
MTM മലയാളം
മാസേഴ്സ് 
വേണ്ട.. കണ്ടെയ്നർ ലോറി വിളിക്ക്."
959,Not Misogyny,നമ്മൾ തോറ്റു പോയ Arsenal ഫോൻസ് R ഞങ്ങൾക്ക് നി ഉണ്ടല്ലോ
358,Not Misogyny,"ചാറ്റ് ചെയ്യാൻ ആരും വരാത്തത് കൊണ്ട് വല്ലാത്ത വിഷമം

എങ്കിൽ നി ആർക്കെങ്കിലും ഒരു ഹായ്

അത് വേണ്ട,പിന്നെ അവര് ചോതിക്കുന്നെന്നൊക്കെ reply കൊടുക്കേണ്ടി വരും"
656,Misogyny,അവൾ അത് കഴുകുന്നതും ആ നോട്ടവും കണ്ടാലറിയാം അവൾ കൈ പണിക്ക് മിടുക്കി ആണെന്ന് ഷോ തുടങ്ങുന്നതിന് മുന്നേ പ്രൊഡ്യൂസർക്ക് വാണം അടിച്ചു കൊടുത്ത ഓർമയിലാണ് അവൾ എന്നത് തീർച്ചയാണ്
301,Not Misogyny,"

ഏറ്റവും ഭാഗ്യവാൻ ആരാണെന്നറിയാമോ?
ഒരുപാട് പണമുള്ളവൻ.
അസുഖങ്ങൾ ഒന്നും ഇല്ലാത്തവൻ.

അത് കണ്ണടക്കുമ്പോൾ തന്നെ ഉറങ്ങാൻ കഴിയുന്നവനാണ്."
4,Misogyny,"സീരിയൽ കണ്ടിരുന്നു വൈകിട്ടത്തേക്കു ഒന്നും ഉണ്ടാക്കാതിരുന്ന *ഭാര്യ ചേട്ടാ രാത്രിക്ക് ഇന്ന് മാഗി ആയാലോ
ഭർത്താവ്"
624,Misogyny,നമ്മുടെ അടുത്ത് ഏതൊരു കിടിലൻ പെണ്ണ് വന്ന് ഇങ്ങനെ നിന്നാലും അവളുടെ ടോപ്പിൽ കൂടെ കാണാവുന്ന ചാൽ കാക്കുന്നവരാണ് നമ്മൾ ആണുങ്ങളെല്ലാം
626,Misogyny,പാടൊന്നും വെക്കാതെ പ്രൊഡ്യൂസറുമാരുടെ ക പണികൊണ്ട് മാത്രം വീർത്ത ചക്ക മുലകൾ കാണണമെങ്കിൽ ഇവളെ നോക്കിയാൽ മതി
133,Not Misogyny,*fb നോട്ടിഫിക്കേഷൻ AVi NaSh said he was with you ങേ!! എപ്പോ ? AVi NaSh is at Lulu mall with you and 48 others 630!! ലൈക് തെണ്ടൽ!!
683,Misogyny,ജീവിതത്തിൽ കളിക്കണം എന്നാഗ്രഹിച്ച പല പെണ്ണുങ്ങളെയും നമ്മുടെ മനസ്സിലിട്ട് ഇതുപോലെ തുണി ഉരിഞ്ഞിട്ടുണ്ട് എന്നതാണ് സത്യം
790,Not Misogyny,"
കരുവന്നൂർ കേസ്
പി.ആർ. അരവിന്ദാക്ഷൻ | ഇ ഡി കസ്റ്റഡിയിൽ

കരുവന്നൂർ കേസ്
പി.ആർ. അരവിന്ദാക്ഷൻ ഇ ഡി കസ്റ്റഡിയിൽ

ഡയറക്ടർ ഓ
भारत सरकार

അമ്പറിക്കാ ED ക്കു ചെസ്സ് നമ്പർ ഇട
PV അൻവർ
ഡേയ്..ചുമ്മാ ഇരിയുടെയ"
76,Misogyny,"ബോയ്സ്VS ഗേൾസ് 
സ്കൂളിൽ പഠിക്കുമ്പോൾ.. കോളേജിൽ പഠിക്കുമ്പോൾ.  
കല്യാണം കഴിഞ്ഞു രണ്ട് വർഷത്തിന് ശേഷം."
179,Not Misogyny,"ഇൻഡ്രോ സീനിൽ പറയാനുള്ള ഡയലോഗ് പ്രാക്ടീസ് ചെയ്യുന്ന ഇന്ദുചൂഡൻ പവിത്രാ..ഇന്ദുചൂഡൻ ഇന്നൊരു വ്യക്തിയല്ലാ 
ദേ കണ്ടോ കക്ക വാരാൻ വന്ന മത്സ്യതൊഴിലാളി ഒന്നൂല്ലാ... വാരിക്കോ വാരിക്കോ !!"
863,Not Misogyny,"അവൻ തോക്ക് എടുത്താൽ
ഞാൻ ഏറ്റു ടൈഗർ
ഷൂട്ടർ കമോൺ
ഒരു കൈയബദ്ധം ഇക്കും"
874,Not Misogyny,"
“എവിടേക്കും പോകുന്നില്ല ഇവിടെയൊക്കെത്തന്നെ കാണും. മെസ്സി കരാർ പുതുക്കി
2021
€300M

നിലവിൽ ലോകത്തിലെ ഏറ്റവും മൂല്യമുള്ള താരമായി മെസ്സി
"
802,Not Misogyny,"* ഹാരിസ് റൗഫ്

തീയുണ്ട ഇപ്പൊ കാണിച്ചു തരാട്ടോ
"
831,Not Misogyny,"ഇതെന്താ പിന്നേം 199

മ ആകില്ല. ആ പയ്യന്റെ കണ്ണീരാകും

ബാബർ 6 ഹാർദിക് 110 (2)"
861,Not Misogyny,"* സർക്കാർ
സ്കൂൾ അധികൃതർ
സ്കൂൾ കുട്ടികൾക്ക് ഉച്ചഭക്ഷണം , | പാലും മുട്ടയും കൊടുക്കണം
മലയാളം
ഒരു കുട്ടിക്ക് ഇരുപത് രൂപയെങ്കിലും കിട്ടുമായിരിക്കും
അതിലേക്കായി ഒരു കുട്ടിക്ക് 8 രൂപ തരും
അതിച്ചിരി കൂടുതൽ അല്ലെ"
458,Misogyny,"20 വയസ്സ് കഴിഞ്ഞ ഒരു പെൺകുട്ടിയുടെ അവസ്ഥ 
ജോലി വാങ്ങിയില്ലെങ്കിൽ ഇപ്പൊ തന്നെ കെട്ടിച്ചു വിടും ജോലി വാങ്ങിയാൽ അപ്പൊ കെട്ടിച്ചു വിടും എന്ന് പറയുന്നു"
468,Misogyny,"നാളെ മുതൽ ലോക്ക്ഡൗൺ ആണെന്നറിഞ്ഞ ഭാര്യ അതെ നാളെ തൊട്ടു മാക്കഡൗൺ അല്ലെ സാധനങ്ങൾ വാങ്ങാൻ മറക്കേണ്ട
 *ഭർത്താവ് അരിയും സാധനങ്ങളും ഞാൻ കഴിഞ്ഞ ദിവസം അല്ലെ വാങ്ങിയത് *BJ0 ഞാൻ കഴിക്കാൻ ഉള്ളതിന്റെ കാര്യമല്ല മനുഷ്യാ പറഞ്ഞ"
581,Misogyny,"തെലുങ്കന്മാർ രാവും പകലും മാറി മാറി പണിയുന്നതിന്റെ മാറ്റമെല്ലാം കണ്ട് തുടങ്ങി  മുല തെറിച്ച് നിക്കുന്ന കണ്ടിട്ട് കുറേ
കുടിക്കുന്ന ലക്ഷണം ഉണ്ടല്ലോ "
510,Not Misogyny,"ദസറ ഫെസ്റ്റിന് റിലീസ് ഡേറ്റ് പ്രഖ്യാപിക്കുന്ന വൃഷഭയുടെ...
രണ്ടാമത്തെ ഷെഡ്യൂൾ ഇന്ന്
മുംബൈയിൽ ആരംഭിച്ചു...

ബ്രഹ്മാണ്ഡ ചിത്രം തന്നെ പ്രതീക്ഷിക്കാം"
128,Not Misogyny,*ചേട്ടൻ ഡി.. ഒന്നിങ്ങ് വന്നേ... പെട്ടന്ന് വാ... *അനിയത്തി എന്താ ചേട്ടാ...? ആ ഫാൻ ഒന്ന് ഇട്ടേ ..
270,Not Misogyny,"ചേട്ടൻ
1001
അനിയൻ
ഞാൻ പുതിയ ഫോൺ വാങ്ങാൻ പോവുന്നു
10001
അതെന്താ പഴയതു
എന്നാൽ അതു ത കേടാക്കിയിട്ട് പുതിയതു
വാങ്ങിയാൽ മതി
**
100
ഇങ്ങനത്തെ പ്രത്യേക സാഹചര്യങ്ങളിൽ അതൊക്കെ ഞാൻ ഏറ്റെടുക്കേണ്ടി വരും"
152,Not Misogyny,മേരി.. എന്താ ഷാജിയേട്ടാ..? പോരുന്നോ എന്റെ കൂടെ..?! ഇല്ല ഷാജിയേട്ടാ ഞാൻ | വരുന്നില്ല..!
950,Not Misogyny,"est
തിയുണ്ട് ഇപ്പൊ കാണിച്ചു തരാട്ടോ
4
6
1
WD
4
4 4"
672,Misogyny,നമ്മുടെ കൂട്ടുകാരന് ഇതുപോലൊരു ഭാര്യ ഉണ്ടെങ്കിൽ പിന്നെ എന്തൊക്കെ ചെയ്തിട്ടാണേലും  അവളുടെ പൂട്ടിൽ കുണ്ണ കയാതെ നമ്മൾ അടങ്ങില്ല
176,Not Misogyny,"സ്റ്റഡി ലീവിന്റെ ആദ്യദിവസങ്ങളിൽ.... ഞാൻ  ആഹാ....ഇതിപ്പോ കുറേ ദിവസം ഉണ്ട്ല്ലോ പഠിക്കാനുള്ളതൊക്കെ പിന്നെ 
നോക്കാം....! അവസാന ദിവസങ്ങളിൽ..... . അയ്യോ....ദിവസം ഇത്ര പെട്ടെന്ന് പോയോ...?? ഇനി ഇതൊക്കെ എന്ന് പഠിച്ച് തീർക്കും ദൈവമേ...?!"
536,Not Misogyny,"IP address ഇല്ലാത്ത സാധനം ഒക്കെ എങ്ങനാ മോനേ ഹാക്ക് ചെയ്യുന്നത്.
* അയ്യർ"
460,Misogyny,വിവാഹത്തിന്റ ആദ്യ നാളുകളിൽ ഇച്ചിരൂടെ മുറുകെ പിടിച്ചോടാ കുറച്ചു വർഷങ്ങൾ കഴിഞ്ഞ് എവിടെ പോയാലും കൂടെ ഇറങ്ങിക്കോളും
692,Misogyny,"ഒരു കാലത്ത് മലയാളത്തിലെ മിക്ക നടന്മാരുടേം പാൽ കുടിച്ചു തഴച്ച രണ്ട് കാമ പശുക്കൾ ഒരുത്തി ഇപ്പൊ പ്രൈവറ്റ് ആയി ദിലീപിന്റെ ഡ്രൈവിംഗ് സ്കൂളായി
നടക്കുന്നു"
588,Misogyny,ഭാര്യ ആയാലും കാമുകി ആയാലും ഫോർപ്ലേയിൽ ഏറ്റവും സുഗികുന്നത് അമ്മൾ അവളുമാരുടെ വയറ്റിലും ഇടുപ്പിലും മുതുകിലും തടവി ഉമ്മ വെക്കുകയാണ്
695,Misogyny,"ഈ പൂറിമോൾ നമ്മളെ ഇങ്ങനെ അവളുടെ ഉരുണ്ട മുല കാണിച്ചു കൊതിപ്പിക്കുന്ന നോക്കിയാൽ ഇവളെയൊക്കെ പൾസർ പൊക്കിക്കൊണ്ട് പോയില്ലെങ്കിലേ
അത്ഭുതമുള്ളു"
34,Misogyny,"ഭാര്യയുടെ ഒപ്പം കഴിക്കാമെന്ന് വിചാരിച്ചു പണിയുടെ ഇടയ്ക്ക് വീട്ടിൽ വന്നപ്പോൾ ഭാര്യ അപ്പുറത്തെ ശശാങ്കെട്ടന് വാരി 
കൊടുക്കുന്നത് കണ്ട  #സർപ്രൈസ് ഷിബു"
721,Misogyny,ഇനി ആരുടെയൊക്കെ മുല തൂക്കിയാലും ഇവളുടെ മുല വെച്ചേക്കുന്ന തട്ട് താന്നു തന്നെ നിക്കും !
972,Not Misogyny,നെയ്മർക്ക് വീണ്ടും പരിക്ക്; തിരിച്ചടി ഇന്ത്യൻ ആരാധകർക്ക്  പുതുമയൊന്നും തോന്നിയില്ല. എല്ലാം predictable ആയിരുന്നു.
970,Not Misogyny,പോഗ്ബ കന്റൈ എന്ന മിഡ്ഫിൽഡ് യുഗത്തിൽ നിന്നും CAMAVINGA 6 7 TCHOUAMENI 8 ഇനി പുതിയ മിഡ്ഫില്ഡ് യുഗത്തിലേക്ക് . പക്ഷേ ആ കോട്ടക്ക് കാവലായി അവൻ എന്നുമുണ്ട് GRIEZMANN MIDFIELD
676,Misogyny,നഗ്മ ഒരു വെണ്ണക്കൽ പ്രതിമ മാത്രമല്ല – ഒരു കാമ കുതിര കൂടിയാണെന്ന് കാണിച്ചു തന്ന് ഇത് പോലൊരു ഭാര്യ ഉണ്ടെങ്കിൽ പിന്നെ അവളുടെ മുലയിൽ നിന്ന് കൈ എടുക്കേണ്ടിയും വരില്ല പൂറിൽ അടിച്ചു മടുക്കാതെയുമില്ല
797,Not Misogyny,"
സിപിഎം
ബിജെപി
ഞങ്ങളെ തേച്ചതാണല്ലേ..?!"
447,Not Misogyny,"ലെ മൊതലാളി  മ്മക്ക്..  കലാം സാറിനോട്ള്ള ആദരസൂചകായിട്ട്.. ടെ കട ഞാറാഴ്ചം കൂടി അങ്ങട് തൊറന്ന്.. പ്രവർത്തിച്ചാലോ അഭയാ..? 
ലെ തൊഴിലാളി  മൊതലാളി ….."
608,Misogyny,നമ്മുടെ എല്ലാരുടേം ആഗ്രഹം ഇതുപോലൊരു GF ഇനെ കിട്ടാനാണ് ട്രയൽ റൂമിലേക്ക് നമ്മളെയും കയറ്റി മൂഡ് ആക്കി അവളുടെ ശരീരത്തിൽ പിടിക്കാൻ സമ്മതിക്കുന്ന ഒരു GF
944,Not Misogyny,"ജൂതന്റെ എല്ലാ ഉൽപന്നങ്ങളും ഉപേക്ഷിക്കണം
ഫേസ്ബുക്ക്
എന്ന് ഹാഷ്ടാഗ് പോസ്റ്റ് വരുന്നത് കാണുന്ന"
573,Misogyny,സംസ്കൃതി (19) | മാളവിക നായർ (18)മാളവിക മേനോൻ (19) സന അൽത്താഫ് (18
828,Not Misogyny,"
ലാവലിൻ കേസ്
ഇനി ഒക്ടോബർ 10ന് പരിഗണിക്കും

എന്തിന്?"
759,Not Misogyny,"
""തട്ടമിടാതിരിക്കുന്നത് അഴിഞ്ഞാട്ടമാണ് മുസ്ലിം സ്ത്രീകളെ അഴിഞ്ഞാടാൻ വിടില്ല
ഉമർ ഫൈസി മുക്കം
""തട്ടമിടാതിരിക്കുന്നത് അഴിഞ്ഞാട്ടമാണ് മുസ്ലിം സ്ത്രീകളെ അഴിഞ്ഞാടാൻ വിടില്ല
ഉമർ ഫൈസി മുക്കം

ഓരോ ദിവസവും രുചി ഉള്ളതാകട്ടെ

ഓരോ ദിവസവും രുചി ഉള്ളതാകട്ടെ
that ായ്ലിയാർ
അപ്പോൾ തട്ടം ഇസ്ലാമിൽ ചോയ്സ് ആണെന്ന് പറഞ്ഞിട്ട്
അത് പിന്നെ...
TMM
തട്ടത്തിന്റെ കളർ ചോയ്സ് ആണ്.!!"
557,Misogyny,മാറ്റമുണ്ട് മാറ്റമുണ്ട് സായിപ്പന്മാരുടെ കൈയിൽ കിട്ടിയതിന്റെ നല്ല മാറ്റമുണ്ട്
621,Misogyny,ഭർത്താവ് മൊണ്ണയായിട്ടുള്ള എല്ലാ കൊച്ച് പെണ്ണുങ്ങളുടെയും അടുത്ത ഓപ്ഷൻ ഇപ്പോഴും അമ്മായിയപ്പൻ തന്നെയാണ് എന്നതിൽ ഒരു സംശയവും വേണ്ട
90,Misogyny,Watching വട ചെന്നൈ എന്ന് സ്റ്റാറ്റസ് ഇട്ട ശേഷം * ചെന്നൈയിൽ താമസിക്കുന്ന ചങ്ക്
774,Not Misogyny,"* ഡോക്ടർ
കണ്ണൻ സഹാവ്
യ്യോ.. ഒരു equipment ഉള്ളിൽ മറന്നു വച്ചു
ഇങ്ങനെ
പേടിക്കല്ലെ ഡോക്ടർ !!
ദോ.. ഇവിടെ വേഗം കുത്തി തുറന്ന് എടുത്തോ
മലയാളം
തെറ്റി വേറൊന്നും എടുക്കല്ലേ .. ഇഹ് ഇഹ്
എന്താ !!! വിറക്കുന്നുണ്ടല്ലോ !"
701,Misogyny,നമ്മുടെ എല്ലാരുടേം സ്കൂൾ ജീവിതത്തിൽ ഇങ്ങനൊരു ടീച്ചർ കാണും പഠിപ്പിക്കുമ്പോൾ അവരുടെ ഓരോ ഇഞ്ചും നോക്കി നമ്മൾ വെള്ളമിറക്കിയും കാണും
574,Misogyny,മലയാള സിനിമ ഒരു വേശ്യാലയമാണെങ്കിൽ അവിടുത്തെ ഏറ്റവും ഡിമാന്റുള്ള വെടി ആണ് ഇവൾ
