image_id,labels,transcriptions
1015,misogyny,She : அம்மு ன்னைக்கு என்ன டா He : காந்தி ஜெயந்தி டி She டேய் +4 5+&% He: டி என்ன She ஒரு பேச்சுக்கு கூடஉன் வாயில இருந்து ன்னொரு பொண்ணு வர கூடாது டா அவ ஓத போதும் அதுக்கு ஈடே இல்லை veVO நாள் ஏன் ஆச்சு பேரு ஓலே ஏதும்
412,not-misogyny,~nyt la thukkamae vara matainguthu da HUTHU HC
1200,Misogyny,Others Alorm 11 12 1 0_5 My Alorm எந்திரிக்கிறியா இல்ல வெலக்கமாற எடுக்கட்டும்மா
684,not-misogyny,Dharshan Just now Evlo kastam vandhalum. .Saraku g@nja cigrate adikama irukan paaru avan dhan da Elandhaari paya
659,not-misogyny,Thalaikoothal- A Son s fight to save his comatosefatheristheessenceofthisfilml thalaikoothal Thalaikoothal 2023 2h 2om ^ Tamil Language Movies A traditional euthanasia ritual sets the backdrop for this generational family drama set in a rural village starring Samuthirakani and Kathir Forget morals Lets do Thalaikoothal (Senicide) The picturisation the background score are its high available now on Netflix! Must watch! point
1588,Not-Misogyny,ஒரு காலத்தில my life my rules எண்டு சொல்லித்துதிரிஞ்ச பொண்ணு nau Suடwos FBlittle Princess இப்போ மாமியார் வீட்டில பானை கழுவுது சட்டி
1573,Not-Misogyny,Abu 5d Unaku side mirror um paaka theriyala Road Lane um maara theriyala break pudika theriyama road Ia kaala thechutu poi niruthara Unaku lam edhuku bike uh enna dhairiyathula nee city ulla lam otraiyo W sundomA!Js யith cheir scooty
1575,Not-Misogyny,NAITIELL L! பRL;I relu Evergreen 10 Maniku munna ivaru 1[70]0 EWSPI Vadivelu Evergree 10 Maniku mela ivaru
749,not-misogyny,Sridhar Kuruvilla IIIHIR PISTII Just now *When youre travelling in Bus without enought cash for the Ticket sir...na =1OO Gpay pandra.. yarachu cash ah Tharinglaaaa !?! @sridharKuruvilla
1513,Not-Misogyny,அன்பேதயிறு நீதான் என் உயிரு  அன்ப உப்பு ஏனகூட பேசாட்டா தப்பு.. அன்பேசீனி நீதான் ஏன் இதயராணி. அன்ப. ஆபபம் நாம அப்புறமா பாப்போம் . நீ
35,not-misogyny,AUUI @mயlப uii *When ப find ur frnd put silent bomb* Ur frnd
1221,Misogyny,மமீமாண்டி அப்போ இப்போ
947,not-misogyny,மனுசியாடி நீயெல்லாம் கதவத்திறந்ததும் ஓடி வந்து அப்டி Gubeer Guaranteed mi என்ன வாங்கிட்டு வந்து வச்சிகிட்டு கட்டிபுடிச்சி உருளுறதும் போரளுறதும் உனக்கு கோவம் வந்தா என்ன போட்டு அடிக்கிறதும் Iறc Louers Gubeer Guaranteed பேசாம நா கடைலே ருந்துருப்பேன் பாயிற. Teddg
1255,Misogyny,
602,not-misogyny,Muthu Kutti Just now Manager/ TL Raise panna bug la fix panniyachu raise panna vera ethuvum illaya nu kekuranga ya dev dood uh #muthumc bug
1713,Not-Misogyny,mom dad enga porendu sollitu Waaya kelapama poda sister lover thindutu poda naasama best friend AuSUIat Pullinuo enayayum kootitu poda mairu poda poda
927,not-misogyny,Mudi romba kottudhu macha Motta adichitu kannadi #vindiesel mari irupa macha ne Navinzujs ris mc pota mt
1374,Misogyny,போட்டதுக்கு இப்படி அவர் முன்னாடியே அவுத்துட்டு நிக்குற அதுவும் கடப்பாறை மாதிரி நிக்குது KUBFBRM அவருக்கு இதுல பாதி கூட இல்ல சரி இனி பத்தினி வேஷம் இல்ல வா அவர் முன்னாடி என்னை காக்கி வச்சி செய் இப்ப நான் உனக்கு
1483,Not-Misogyny,Baby un face la edhum adi padala la Yen?? Illa Nila la edho rover erangi iruku sonnanga nu
1586,Not-Misogyny,கடைசில working from home ஸ பொண்டாட்டி ம்சை தாங்கமுடியாத ஒரு குடும்பஸ்தன்தான் கொரோனாக்கு மருந்து கண்டுபிடிக்க போறான் எதோ
1273,Not-Misogyny,Ithulam oru weekend ah da UB_NG Ea Vanthatu terile Ponethu terile Monday vanthu usure edukuthu
697,not-misogyny,Ennadachinna pula thanamanaathan Batmannu adichikuringa vishal_sammy_ 195 ) lam Ironman
282,not-misogyny,Life ah nenachi polamburaane thavara productive ah edhum panna maatraane  LEVEU WEWF$ = LGVEL
41,not-misogyny,Edhum vazhkaila easy illa ellathikum kasta padanum vishal_ sammy_
1208,Misogyny,எங்கிருந்தாலும் வாழ்க மீமாண்டி
237,not-misogyny,Dharshan Just now Frnd : Macha enaku saraku venam da nan venum na wine shop vandhu ungaluku company kudukuren At wine shop Oru beer mattum enaku sollu da podhum #dharshanmc
1293,Misogyny,deiii haha summa vilatuku thana soldra enna mari pondati venum nu VI Anni
1082,Misogyny,Saracha @VN உன் முகம் ஞாயிறு உன் கண்கள் திங்கள் 09 ன் உதடு செவ்லாய் உன் கன்னம் புதன் உன் மூக்கு வியாழன் உன் பற்கள் வெள்ளி மொத்தத்தில் நீஒரு - சனி
566,not-misogyny,When you tried to make her possessive ended up she blocked you 4 me LEV51 NE4 = = LGVEL
994,not-misogyny,அப்போலாம் தலைய சொரிஜ்ஜா மட்டும்தான் விழும் 8 0 ஆனா இப்போ முடியும் சேர்த்து விழுதே தூசி இeஇூ
543,not-misogyny,Naanum Chinna vayasula irundhu pakrean ipo varaikum apdiyae alaga maintain panranga 190
491,not-misogyny,Muthu Kutti m 8 Evalo dress vena office ku potu po aana atha anaikae thovachuru Apro thovachukalam nu ninakatha Patturuken sollure #muthumc 76040%00850~0 MUTHU MC
1172,Misogyny,என்னதான் நாம பெரிய cooking exper+ ஆ இருந்தாலும் doddy $ lirle prince நான் சமச்சதை சாப்பிட எனக்கே கொஞ்சம் பயமா தான்ய இருக்கு
1503,Not-Misogyny,ஊசி வேணாம் கும்டிய காட்டு Ssy டாக்டர் வலிக்காமா ஊசி போடுங்க தம்பி
1640,Not-Misogyny,ஷாப்பிங் போது மனைவிக்கு தெரிவது oneindie _ட நமக்கு தெரிவது
1032,misogyny,பரவாயில்லை சொல்லு நான் கோபப்படமாட்டேன் என்பாள் மிகவும் ஆபத்தான பகுதி கவனம் தேவை
1078,Misogyny,ROUL POSIU moonji mela ukaaru di moonji mela
1470,Misogyny,தம்மாத்தூண் துணி தாண்டா அவ்ளோ பெரிய பலுனே தாங்குது
499,not-misogyny,Sylesh $ Just now Me to me: Eludhu naaye . Ini yartaiyu pooi pesa maten Expectation vechuka maten nu eludhu.. r LEVE[ MEMES = = VE*^ LEVEL
1531,Not-Misogyny,Gloe stor Menclubku pona athu enjoyment stressrelief Foe Star Women clubku pona athu Culture Degradation Floo Stor guttku Ithuena pithalatamaiukul Xuammo
1107,Misogyny,உங்க பொண்ணுக்கு 30 லட்ச ரூபாய் செலவு பண்ணி கல்யாணம்பண்ணீங்களே .0 1 பொண்ணு எப்படி இருக்கா? அவ நல்லாத்தான் இருக்கா . மாப்பிள்ளைதான் '50 லட்ச ரூபாய் தர்றேன் மாமா என்னைக் காப்பாத்துங்கனு கெஞ்சறான்
1452,Misogyny,+2 பொதுத்தேர்வில் 99S99 எடுத்த மாணவி நந்தினிக்கு வர நெக்லஸ் பிசளித்தார் நடிகர் விஜய் கதிவள தGPு TIENIDS மாணவர்கள் அப்பாடா. மைக்க கொடுத்து பேச சொல்லல
1477,Not-Misogyny,உலகின் அழகான பெண்களெல்லாம் நமக்கு கல்யாணம் ஆனபிறகே கண்ணில் படுகிறார்கள்
1308,Misogyny,thaniya pesa koopta vara friend oda wife kedaikarthu ellam kadavul kudutha varam
318,not-misogyny,Adipurush ( Final trailer ) tamilis out now ! Movie releasing onJune 16th worldwide Kattayam padatha theatre la pathudanum pa
746,not-misogyny,Lokesh kanagaraj interviews HEHER ARUI @00 ITIIEITIC /07 thabanga Aana police Station la accused ah kooda ivlo kelvi kekka maataaingada   indha manushana pudichi interview nu ukaaravachu ivlo investigation panringaleda
735,not-misogyny,. P5155 30 WADE |13 AUSTRALIA BEAT PAKISTAN AND WENT TO FINALS IKIWIS *AUSSIES ENAMAMA SOWKIVAMA CUAINS
1075,misogyny,உங்கள் மனைவியிடம் தண்ணிர் குடத்துடன் விழுந்துட்டேனு ஒரு பொய் சொல்லி பாருங்க. ! உடனே உங்க மனைவி ஓடி போயி குடம் ஒடஞ்சரச்சானு தான் பார்பாங்க அல்லது கேட்பாங்க
898,not-misogyny,Some Hidden Charactersare Splin Kollywood& Lovedit !! 1 enanansoldrathu Soppana Sundari Kandamanur Jameen ENAITANSOLDRATHUU Thanga Puspam Vtv&96 Trish Husband NS VeerabaguAkka Gopalu
1239,Not-Misogyny,என்ன டிசைன் பா இது #ம Maklimable ப9  சும்மாவே நாய் செருப்பா தூக்கிட்டு ஓடும் துல டிசைன் பண்ண சொல்லவே வேனா ப்படி
660,not-misogyny,MUTHUIG IUTILU *18 iy salely ard Ile SarHAU Tiom ponuy Without caught by the police* +014|7_ Irrr
165,not-misogyny,Moruniye song from Chandramukhi 2 90s SPC/ HAKIIANAKAYAN ^ ~*~( Apdiye SPBsir Voice mariye irukae da
663,not-misogyny,MIUTHUMC இய்பாரப lme trying to sleep peacefully* That one braln cell : ~L_U
630,not-misogyny,Mc Muriel Just now 00 Only money can fix me Only doli can fix me Only travel can fix me Only marriage can fix me apo kadaisi vara nee ethumey panna mattiya da paavi #mc_muriel ல3
330,not-misogyny,Muthu Kutti Just now Using gpay for 5rs VS using debit card for 46rs #muthumc Unna vida chiiilla unna Chii. vida chii illa
1113,Misogyny,பெண்களுக்கு அன்பா இருக்குற பையன விட!  - கஞ்சாகுடிக்கியா இருக்குற பையனா தான் ரொம்ப பிடிச்சிருக்கு ! சும்மா அதுருதுல்ல 3 : Menago dran
768,not-misogyny,Chennaiyin FC s Ist Home Game of this season mOKKD poSro 8 ^4 mt Football fans ~0 330 Nalliku Central station ye namma Control Ia dha irukum
1348,Misogyny,mG LUNOH KU ORU CIARROT DINNER KU ORU BHNANA KAIPUIIA MIIES ABRHAR mc BOYFRIEND UI ETHUKU (IG PONNU KU
601,not-misogyny,GOod opening withan excellent evening and Night shows across TN Audience reports good Naganathan 0R @NnBANaganatha #Vaathi good opening with ) an excellent evening and Night shows across TN Audience reports 5?//^^^TUDIOS voIUNoun 3L0C|30S1E? CLASSES B E G1 N சவாத் Wuuon r Another blockbuster movie on cards for Dhanush day day good
791,not-misogyny,Sridhar Kuruvilla IIIHIR PISTI Just now who made my Siblings Parents Friends to drive the Vehicle and me sitting just behind them na oru Somberi Athuku itha sample @sridharKuruvilla C:UIPAL TALNIES *me
743,not-misogyny,Me: Nalla paiyanalam pathu love panna matiya? Intha k Yuki pon port :i pasangala tha pudikuma? frd: Avanum nallavan than
201,not-misogyny,1 Boomer dei vaaila enna da 0 Adingu ennanu keta boomei ndriya enna ட +09 vaaila boomer nu sonnen sin LEVEL IEWE5 = = = LEVEL
1126,Misogyny,"#tiktok ""இந்ந மாறி பொண்ணுகள எங்க இருக்காங்க #Road ல பாக்கவே முடியரதுல"" manorama Maxwell Road la filter illaye 1h Haha Reply"
1322,Misogyny,enna kaa unga payana konja naala aala kaanum ooruku enga na poitana gaaji pakathu veetu aunty iruntha na adikadi aunty aunty nu kutty poona kudika suthura mari pinadiye suthitey irupaan
335,not-misogyny,Me causally ignoring when someone complaining about me _vishal_sammy_ EVEL MEWES = = VERA LEVEL
521,not-misogyny,Ennaga ivan catch kuduthalum pudika matranga vishal_ sammy_ mt Dube
871,not-misogyny,EDHO RONIN NENES mட எம் தர்மர் தம்பி என்ன பண்ணிட்டு இருக்கீங்க தம்பி
694,not-misogyny,Muthu Kutti Zm Annae restroom ponum Annae epo niruthuvingha nae Bus eduthu 1O nimisho kooda aagala en gha. ipdi thona thona nu saavu adikuringha Poi seat la pesama ukkarungha vandi niikum pothu elupi kooda vidure #muthumc
81,not-misogyny,Dharshan Just now when you lot of efforts to success but you fails again and again #life #dharshanmc mc ~~13 put
1406,Misogyny,Suda Suda Kanfiya Adichuwfila Uthuga Nakka Ready ah iruke
1778,Not-Misogyny,கொரோனாவுக்கு வாயையும் மூக்கையும் மூட கருப்பு பூஞ்சைக்கு கண்ணை மூட சைனா காரி உங்க ஊர்ல காதை மூட்றதுக்கு எதுவும் வைரஸ் கண் டுபுடிக்கலையா ??? கட்டத்தில் ஈஅான். னம் னும் ன்டி
1657,Not-Misogyny,நாளை முதல் நகர பேருந்தில் பெண்களுக்கு இலவச பயணம் செய்தி கவ IMP memen ஆமாம் இந்த பஸ்ல free எல்லாம் பொம்பளைங்கலுக்கு மட்டும் தானா
1654,Not-Misogyny,நகரப்பேருந்துகளில் மகளிரு வவச பயலனம் நாளை முதல் அனைத்து மகளிரும் சாதாரண கட்டண நகரப்பேருந்துகளில் கட்டணமில்லாமல் பயணிக்கலாம் முதல்வர் முகஸ்டாலின் உத்தரவு VRA =Myirieno -OSIU
1021,misogyny,*Me TN68 PONUNG Haritha Mc frnd oruvela futurelaunakuivangalamari wife kedachaennadapannuva *My
253,not-misogyny,Muttin malthaan Fom Iro To inspiration 1o Mlion W` Baokground suppont illama ivlo periya legend aaguradhellam pure Mass chettiyar
1485,Not-Misogyny,மாத்திரை;மருந்து edhuva iruthalum idhula kalanthu kudutha dhan Kudipom
1077,Misogyny,Me Nee mattum free hair vitta irupa theriyuma She Epdi da Me .9 epdi
1197,Not-Misogyny,ATKA என் நெஞ்சில் ஓர் பூ பூத்தது அத் பயர் எண்வபெ் கேட்டேன் கமிழர்கள் பூத்தபூ மட்டும் தாமரை ஆஇருந்த கும்மபிடுவேன் கும்மி ாை Download Dailyhunt On Playstore
900,not-misogyny,BEFORE MARRIAGE AFTER MARRIAGE D@0l SHOCKA KORA MEMES J{M VASANTH MC MAN ஈOMEDI Pesama Namalum Kalyanam paniralama
759,not-misogyny,NiAnil nunenacha NaAnil Ni Aamai nu nenacha Na Aamai Ni mentalan nu nenacha Na mentalan Ni Balli nu nenacha Na Balli Ni Thavakkalanu nenacha Na Thavakkalai Nikutty Rajini nu nenacha Na kutty Rajini SUN hPUIIOI NRT 00WMONDNOW
719,not-misogyny,Konjam aachum future ah pathi yosi da! / naamadlarum avlo future orunaal la illa sethuruvomla
990,not-misogyny,ELFEPELIZ Oruthan unna daily panran na. Avan un mela paasama irukan nu artham da Tag
794,not-misogyny,Subash Garrix FIIHHI TIJTII Just now Office Colleague Neenga intha leave Ia Trip ku engayum polaya dood??? LeMe Nan daily office vanthu porathaye periya Trip than dood
1444,Misogyny,"மனைவி ""என்னங்க ஊர்ல இருந்து எங்க சித்தியும் சித்தப்பாவும் வர்ராங்க.. ரெண்டு இங்க வீட்லதான் இருப்பாங்க.. ஒரு வாரம் கழித்து. கணவன் ஊர்ல இருந்து எங்க பெரியப்பாவும் பெரியம்மாவும் வர்ராங்க.ரெண்டு ங்கதான் இருப்பாங்க. IP memes 5`11++ .ocebook com /ivptele நம்ம நாள் நாள்"
1029,misogyny,Expectation BELIKE MAGHI Reality =
855,not-misogyny,அடேய்! அட்வைஸ் பண்ணா ஒழுங்கா அட்வைஸ் பண்ணுங்கடா கைபள்ள அது என்னடா எல்லா அட்வைஸ்சையும் பண்ணி முடிச்சிட்டு அப்பரம் உன் மனசுக்கு என்ன தோனுதோ அதை செய்யுனு என்னைய குழப்பிவிட்டுட்டு போறிங்க
1603,Not-Misogyny,Happiness தேடி போனாலும் வராத நீ ஒரு பரதேசி Problems Dஓடி போனாலும் பின்னாடியே துரத்தி வர நீ ஒரு பன்னாடை
547,not-misogyny,Mc Muriel Just now Epo nee this can fix me that can fix me nu solratha vittutu / can fix myself nu solriyo apo thaan un life start aagum #mc_muriel mt
1520,Misogyny,Wife : நான்ஊருக்கு போய்ட்டா சாப்பாட்டுக்கு என்னங்க பண்ணுவீங்க Hus: சாப்பாடு கெடக்குது சாப்பாடு. மனுசனுக்கு நிம்மதி தான முக்கியம்
1534,Not-Misogyny,Eanthajob ah irunthalum girls Ku talent iruntha atha accept Pani chance kodukanum IHIIIL} IIEIE uuRLp Totally Bqualrights for men and women
698,not-misogyny,"Ariyavan teaser + oCee @பி 8 wYe"" Totally surprising venture by thiruchitrambalam director"
720,not-misogyny,ANDRA FAMILY TREATS FUTURE SON IN LAW WIIH 365 DIFFERENT TYPES OF FOOD AN ANDHRA FAMILY FROM NARSAPURAMIN WEST GODAVARI DISTRICT TREATED THEIR FUTURE SON- IN LAW WITH 365 DIFFERENTTYPES OFFOOD ON SUNDAY ON THE OCCASION OFTHEMAKAR SANKRANTI FESTIVAL. dad me IIIHR PIJTப veriwra pa. naaandra ponnakalyanam Pandratha mudivu panitan !!
315,not-misogyny,Adhan evlo prechana varudhu la breakup panikalam la LFVEL I Myfrnd Romba Dhooram vandhuttom full ah mudichutu dhan return varanum LEVEL [WF$ = = =
1769,Not-Misogyny,"BooK 'மேடம் கணவனுக்கு பணிந்து நடக்கும் பெண்கள் அப்படிங்கிற புத்தகம் இருக்கா?"" ""காமெடி மேல்மாடியில் ுக்கு சார்"" Shop புக்ஸ்"
962,not-misogyny,Lt Vaathi!! Face la Pimples dark spots _ dark circle ellam irutha avalotha solve panna வழி i்la !! 0 Deif@Ishal_ naturalz page follow panna pothum da !7@
804,not-misogyny,Vetri Mra Just now Me thadhi bu** Enaku velaiyu kuduthu
1635,Not-Misogyny,Bio` Nan thimiru Pudichavan Gilrs Bio  G:@பmி memesy Nan Andha thimiru Pidichava Boys funny key
502,not-misogyny,Dharshan Just now Nanae po nu sonnalum nee pogadha nu sollirupalae?? #exmava அட ஆமாங்க
676,not-misogyny,பணம் ரொம்ப இருந்தா நிம்மதி இருக்காது நிம்மதி இல்லாததே பணம் இல்லைன்னு டா  தான் LEVEL MEMES = = VER^ LFVEL
1665,Not-Misogyny,9 ஆஹா பெண்களுக்கு போருந்துல இலவசம்னு சொன்ன மாதிரி ஆண்களுக்கு டாஸ்மாக்குல சரக்கு இலவசம்னு சொல்லி இருந்தா எவ்ளே நல்லா இருந்து இருக்கும்
993,not-misogyny,நாங்களாம் அந்த காலத்துல மூனாவது மாடில இருந்து அசால்டா விழுவோம் நீங்க என்னடானா கட்டில்ல இருந்து விழுந்ததுக்கே மூஞ்சிய பேத்துகிறிங்க. கீழ கீழ
568,not-misogyny,BePab Plaஜe [5--1-5
1674,Not-Misogyny,அனைத்து மகளிரும் சாதாரண கட்டண நகரப் பேருந்துகளில் மே 8 முதல் கடடண்ை மில்லாமல் பயணிக்கலாம் முதல்வர மு ஸ்டாலின் ஈரானா மீயஸ் 0oeooo 4000 வாங்க புடிச்சிருக்கா??? ஊர் சுத்த புடிச்சிருக்கா???
876,not-misogyny,Someone Ippa unaku 8 vayasu neenna pannitu iruntha VARIKKI MEMES me Me ABCD உங்கப்பன்தாடி nu paatu paaditu irunthen Na
1484,Not-Misogyny,ஒரு நிமிஷம் கால் பண்ண முடியுமால NPNJUEB எதுக்குஎன்ன தீடிர்னு இல்லம்மா ம குடிச்சிட்டு இருக்கேன் டீல சீனிகம்மியா இருக்கு நீ பேசுனாகொஞ்சம் இனிப்பா இருக்கும்ல
459,not-misogyny,After came back to home from the trip That one friend: dharshan Ayya photos ellam epoya anupuveenga??? LEVEL MEME$ = = VER^ L[VEL
886,not-misogyny,"போன் சார்ஜர் 100% ஏரியவுடன் பU"" Iட போன் தோ. வண்பான் என் தாலிய கொத்தோட அத்துட்டு போறதுக்கு PL MEMEP தட்"
1065,misogyny,BeSUle & Unmaiya Sollu Idhu Un Kambal Thaana MO
541,not-misogyny,Mc Muriel Just now negative peoples ah vittu thoorama vanthu paaru Life is worth living nu purinjippa #mc_muriel
18,not-misogyny,0 0 F ^ R Z 4 mt vishal_sammy_ ~:: பAL Google 07 Play Semmaseries ahiukeh
1352,Misogyny,Priyamani clg pasanga la rent ku vetathu nalla dha da nalla nakku da ahhhh akkafantasy Una condom vangitu Vara sonne vangitu vathiya? apuram yen da inum summa irukura ula vitu kutha start panu da apdi pochi
975,not-misogyny,மக்கவ் .-- உஙிகள தான் எதிர்பாத்துட் இருக்கோமி மழை ^- ANU WEET அது இப்போதைக்கு 54=+- வாய்ப்பு இல்ல
370,not-misogyny,Review nalla irundha movie book panni theatre ku poven dharshan _ Apdi review nalla illana telegram Ia download pannitu poitae irupan indha gang leader LE VEL MEMES = = VER^ LEVEL
1623,Not-Misogyny,G} அழகான மனைவி அன்பான துணைவி அமைந்தாலே பேரின்பமே. அன்பா எங்கம்மா அமையறாங்க பூரா அடங்காபிடாரி தான் அமையதுங்க..
236,not-misogyny,Reality Nanban Movie maari college life uhm illa adhuku aprm nammala thedi vara friends uhm illa
999,not-misogyny,When you riding in Bike Without Helmet You Helmet Podamaya vandi oatra ? Yeman EII JOUS Maatniya Bn Pambarakatta Mandaiya !!
946,not-misogyny,என் WhatsApp Number எதுக்கு டா கேட்ட . Status Views அதிகமாவேணும் அதுக்குதான்டி Hariharan_S PhotoGr இவன் நிஜமாவே Dummy தான் போல
781,not-misogyny,Kalli Rani dindigul_ junction Yaarukachum Cartoon character Enaku varum Kamal Mela Crush varuma Rajini ??
228,not-misogyny,Dharshan Just now When me watching bittu in Twitter (X) Inner me : Anney anney like podama paarunga #dharshanmc
1574,Not-Misogyny,தந்தை சொத்தில் பெண்களுக்கு உரிமை கணவர் சொத்தில் பெண்களுக்கு உரிமைனு கொடுக்குறாங்க ஆனால் ஒருத்தனாச்சும் பீரோல வைக்க ஆண்களுக்கு கொஞ்சமாச்சும் டம் தாங்கமானு கேட்குறான்னா பாருங்க துணி
17,not-misogyny,"Sanjay Krishna Just now Loki nA via twitter on oct 18 night ""Sandhanam uyirodu ullaar"" 13 F=B 2023 NEWS 18 தமிழ்நாடு பிரபாகரன் நலமுடன் உள்ளார்: பழ நெடுமாறன் விடுதலை தலைவர் பிரபாகரன் 8 நலமுடன் உள்ளார்; - பிரபாகரன் குடும்பத்தினருடன் தொடர்பு இருக்கிறது;் அவரின் அனுமதியுடன் இதனை வெளிப்படுத்தி உள்ளேன் லகத் தமிழர் பேரமைப்பு தலைவர் பழஃநெடுமாறன் தஞ்சையில் 17*01 50 .0~ 28 TCCL 57 30 G19! 75 71 INAY 1562 2977 P 782 ollsh 2977 /W@ 48 7=^)00 ^401I புலிகள் பேட்டி"
1593,Not-Misogyny,மாமியார் மருமகள் சண்டைல மனைவி பக்கமும் இல்லாம.. அம்மா பக்கமும் இல்லாம பீரோ பக்கத்துல நிப்பவனே சிறந்த குடும்பஸ்தன்.. TH@lo
348,not-misogyny,Sai Raam 1m Girls when see G@nja Kodukkis Kudimagans Pullaingos and those who treat them so badly Ithu en korangu they
1188,Misogyny,போஸ்ட் செய்தவர்: Posied Or @112043390 ShareChat பரிணாம வளர்ச்சி ISIU திமா தமிழ் மீம்ஸ் GLTION Google #0 தமிழ் மீம்ஸ் Download Dailyhunt on Play Store  Play
862,not-misogyny,பிரம்மன் செய்த சாதனை உன்னில் தெரிகிறது உன்னை எழுதும் போது தான் மொழிகள் இனிக்கிறது PIT BOYS GRLS பிரம்மன் எனக்கும் அந்த உருட்டுக்கும் எந்த தொடர்பும் இல்ல
1070,misogyny,Mama Ponnu Expectation:- ஈaUWN ஈ1!095 உனக்கு ஏன் மாமா என்ன கட்டிக்கணும்னு தோணல Reality8 Mama Ponnu online .+91ப960>!0~00~-1*#~ hC Hi 06:19 pm Anna please msg pannathinga anna
1759,Not-Misogyny,ஙங்க விட்டில் டீ போடா சொல்லி கொடுக்கலயா emy fr அபய்ட பரயட= அடுத்தவர் உயிர் கூட விளையாட்கூடாது என சொல்லி கொடுத்து இருக்காங்க
785,not-misogyny,Kerala doli Akshaya in BB IIURRR PINII dpak 97 Naa mudivu pannita add uhm pannitan en crush list Ia
758,not-misogyny,Crush 9:05 PM World start aagiruchu di 9:03 PM Enna da periya World enna dhan irundhaalum IPL maari varuma HUNHN PIJI 9:03 PM Aama aama correct dhan IPL mathiri varadu 9:04 PM Qprobo de villiers VIDEO Ce She Unoketra anogo enoi motri kondene )` Cup Cup
132,not-misogyny,VeraMaarioffice streaming now on Ahatamil 0./0 Ohhapo ellaoffice laiyum namba office la nadakura maridhan pola! mt
378,not-misogyny,Kedhar hit the first ball in the season to boundary mட vishal_sammy_ & TAM MEMRS 747+70+4 7~0 45=00
1086,Misogyny,After announcement of You com banned' #gicls poru da originality ya ffond mI Summa iru da_ Ava paakura Anga #80y$
782,not-misogyny,Enna da baby today leave ah Aama di Gandhi Jayanti la Jayanti ah nee enna thavira vera endha ponnu name ah yum solla IIURRR FIJI kudaathu Sari sari ok Message Qprgbo de villiers அப்டி ஒரு உருட்டுடா அது
534,not-misogyny,Best friend for no reason *Mmbu *Mmbu mr XMmbu 6 LEVEL harshan  _ *mbu *_mbu AMmbu LEVFL WEMF$  = =
752,not-misogyny,Sridhar Kuruvilla Just now IIIHIR PISTI *entering the Railway Station Thambi.Air pillow vangiko pa Air pillow .=100 tha pa. Airpillow vangiko. ~Me Unreserved la poren nae.. @sridharKuruvilla =
1526,Misogyny,பெண்கள் அழும் அவள் மூக்கில் இருந்துமுட்டை வந்தால் அவள்உன்னை உணமையாக நேசிக்கிறாள் என்று அர்த்தம் பொது ; g =
133,not-misogyny,Muthu Kutti Just now When the manager didnt join the update call Sir sir ipdiae masa masa nu ninutu iruntha epdi sir ethavathu mudivuku vangha sir #muthumc 5 .0~0 ^^40 CENTR-ES மடi ஸித
1667,Not-Misogyny,பெண்களுக்கு மட்டும் நகர பேருந்தில் இலவச பயணம் 0 ண்கள் ஏண்டா ஆம்பிலைங்க என்ன டா பாவம் பண்ணோம்
273,not-misogyny,She He must be thinking about other girls Actually Me Adipurush Total budget 7oOcr Adipurush oda runtime 2.59 Min. Kanaku pota one min of movie cost 3
1708,Not-Misogyny,mR Face wash Panna maarom mட 0 Aanaa filter use pannuvom
200,not-misogyny,When someone says un handwriting azhaga irukke Hey LEVEL [#[5 = = VE;^ LFVEL ஸ
1427,Misogyny,CONTROVERSYB Veetla irundhu kelambum bothe Trouser oda pona pathiya ange nikkura nee aaa
960,not-misogyny,ClgaIc Colgate Salt Yes Colpate Active Salt BS sa|L. உங்க டூத் பேஸ்ட் ல உப்பு இருக்கா 000@ TAIIL NPDSL my frd me தே ச்சீ அவன் பல்லே விளக்க மாட்பான் பே
425,not-misogyny,Dream until it becomes true ndradha thappa purinjitu verum dream mattume panitu irukaan adha nirutha solungalen da mt LEVEL MEMES = = VER^ L[VEL
1632,Not-Misogyny,Marriage scenario *Appa Unaku Kalyanam Panni vaikalam nu erukom!! *Girls Enaka Enaka ?? Apdiya pa Pa.. *Boys Seri
1313,Misogyny,Enna da ithu nadu kaatukulla kootitu vanthu selaya uruvi soothula soruga guninju nillu nu aatikitu nikuringa friend amma na unga friend oda amma da ungalukum amma mari thana ipdi cinema la vara mari pana pakuringa
1323,Misogyny,unga salary hike kaagavo illa promotion letter kaagavo unga kuda vela paaka ok solala boss wife en purushan kita ilatha onna unga kita paathen athu enaku venum athan
1754,Not-Misogyny,5 முறந்துப்போஎன் மனமே ) FAIA HC மீ 60I பெட மயிருக்குலாம் மறக்க முடியாது
714,not-misogyny,Vaathi on theatre from feb 17 Indhascene ku theatrelasambavam iruku
38,not-misogyny,Watch Hansikas Love Shaadi on Disney+ Hotstar mu En Haniska kaagave paape nu solu da
90,not-misogyny,Ennama serial ithu nadaporathu theiryum solranga ithellam pakura Mom Etho english series la oru ponnu nadanthadha sollum nu patha moodhevi enna solaran paaru LEVFL vishal_sammy_ 8!`0(! LEVEL MEME$ = =
411,not-misogyny,Oru side unuku innoru side papa ku nu sollirupalae harshan_ ஆமாங்கய்யா! LEVEL |E#F$ = = LEVEL
853,not-misogyny,64 Proposal Expectation mt Endha Love you !! ~Reality உழவன் மீம்ஸ் Un kaala pudichi kekuran enniya love pannu pudi
